,Case,Method,Sigma_Option,Sigma,Normalized,Empirical_Method,Similarity_Overlap,Distance_Euclidean,MSE_s1,KL_Divergence_s1,AIC_s1,BIC_s1,MSE_s2,KL_Divergence_s2,AIC_s2,BIC_s2
288,5,kde,0.01,,False,kde,0.056337037022024763,14.871805840910506,0.34983264448199874,-5.479800232466405,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
289,5,kde,0.01,,False,counts,0.056337037022024763,14.871805840910506,0.3293889539134494,-23.62000253498161,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
290,5,kde,0.1,,False,kde,0.056337037022024763,14.871805840910506,0.34983264448199874,-5.479800232466405,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
291,5,kde,0.1,,False,counts,0.056337037022024763,14.871805840910506,0.3293889539134494,-23.62000253498161,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
292,5,kde,0.2,,False,kde,0.056337037022024763,14.871805840910506,0.34983264448199874,-5.479800232466405,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
293,5,kde,0.2,,False,counts,0.056337037022024763,14.871805840910506,0.3293889539134494,-23.62000253498161,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
294,5,kde,0.5,,False,kde,0.056337037022024763,14.871805840910506,0.34983264448199874,-5.479800232466405,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
295,5,kde,0.5,,False,counts,0.056337037022024763,14.871805840910506,0.3293889539134494,-23.62000253498161,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
296,5,kde,r0.01,,False,kde,0.056337037022024763,14.871805840910506,0.34983264448199874,-5.479800232466405,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
297,5,kde,r0.01,,False,counts,0.056337037022024763,14.871805840910506,0.3293889539134494,-23.62000253498161,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
298,5,kde,r0.1,,False,kde,0.056337037022024763,14.871805840910506,0.34983264448199874,-5.479800232466405,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
299,5,kde,r0.1,,False,counts,0.056337037022024763,14.871805840910506,0.3293889539134494,-23.62000253498161,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
300,5,kde,r0.2,,False,kde,0.056337037022024763,14.871805840910506,0.34983264448199874,-5.479800232466405,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
301,5,kde,r0.2,,False,counts,0.056337037022024763,14.871805840910506,0.3293889539134494,-23.62000253498161,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
302,5,kde,r0.5,,False,kde,0.056337037022024763,14.871805840910506,0.34983264448199874,-5.479800232466405,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
303,5,kde,r0.5,,False,counts,0.056337037022024763,14.871805840910506,0.3293889539134494,-23.62000253498161,7534.576974988962,7544.392485546927,0.11611370307153686,-4.478752384516206,5988.51081708115,5998.326327639114
304,5,kde,0.01,,True,kde,0.22935272066765866,13.626217556771282,0.3498326444819995,-5.479800232466407,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
305,5,kde,0.01,,True,counts,0.22935272066765866,13.626217556771282,0.32938895391345024,-23.620002534981616,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
306,5,kde,0.1,,True,kde,0.22935272066765866,13.626217556771282,0.3498326444819995,-5.479800232466407,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
307,5,kde,0.1,,True,counts,0.22935272066765866,13.626217556771282,0.32938895391345024,-23.620002534981616,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
308,5,kde,0.2,,True,kde,0.22935272066765866,13.626217556771282,0.3498326444819995,-5.479800232466407,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
309,5,kde,0.2,,True,counts,0.22935272066765866,13.626217556771282,0.32938895391345024,-23.620002534981616,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
310,5,kde,0.5,,True,kde,0.22935272066765866,13.626217556771282,0.3498326444819995,-5.479800232466407,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
311,5,kde,0.5,,True,counts,0.22935272066765866,13.626217556771282,0.32938895391345024,-23.620002534981616,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
312,5,kde,r0.01,,True,kde,0.22935272066765866,13.626217556771282,0.3498326444819995,-5.479800232466407,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
313,5,kde,r0.01,,True,counts,0.22935272066765866,13.626217556771282,0.32938895391345024,-23.620002534981616,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
314,5,kde,r0.1,,True,kde,0.22935272066765866,13.626217556771282,0.3498326444819995,-5.479800232466407,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
315,5,kde,r0.1,,True,counts,0.22935272066765866,13.626217556771282,0.32938895391345024,-23.620002534981616,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
316,5,kde,r0.2,,True,kde,0.22935272066765866,13.626217556771282,0.3498326444819995,-5.479800232466407,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
317,5,kde,r0.2,,True,counts,0.22935272066765866,13.626217556771282,0.32938895391345024,-23.620002534981616,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
318,5,kde,r0.5,,True,kde,0.22935272066765866,13.626217556771282,0.3498326444819995,-5.479800232466407,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
319,5,kde,r0.5,,True,counts,0.22935272066765866,13.626217556771282,0.32938895391345024,-23.620002534981616,7534.576974988963,7544.392485546928,0.255782040926784,-4.870608669529187,6806.492257428483,6816.307767986447
320,6,nd,0.01,0.01,False,kde,0.09496497722515872,2.314410990941561,0.010247445086396577,15.469007566648846,78777.31895266971,78788.52075758879,0.00156433205246735,1.086006539890103,6882.33462412402,6892.150134681984
321,6,nd,0.01,0.01,False,counts,0.09496497722515872,2.314410990941561,0.010303431931118759,2.1930093685017082,78777.31895266971,78788.52075758879,0.00156433205246735,1.086006539890103,6882.33462412402,6892.150134681984
322,6,nd,0.1,0.1,False,kde,0.020543919035914546,2.722194174664276,0.012094692623412066,6.373600286450363,45450.063107381924,45461.264912301005,0.0009829628218424027,-0.6937702436625186,6063.405374260181,6073.220884818145
323,6,nd,0.1,0.1,False,counts,0.020543919035914546,2.722194174664276,0.012390461231242803,0.5807775557668513,45450.063107381924,45461.264912301005,0.0009829628218424027,-0.6937702436625186,6063.405374260181,6073.220884818145
324,6,nd,0.2,0.2,False,kde,0.014313247310886176,2.97448488172408,0.014765225470885886,2.345405033865302,36520.00994239999,36531.211747319074,0.0009814211061079106,-0.7531723346998727,6026.1916389023045,6036.007149460269
325,6,nd,0.2,0.2,False,counts,0.014313247310886176,2.97448488172408,0.015184445698929334,-0.06921197103808543,36520.00994239999,36531.211747319074,0.0009814211061079106,-0.7531723346998727,6026.1916389023045,6036.007149460269
326,6,nd,0.5,0.5,False,kde,0.012342733974101199,3.695725952663066,0.024232721834982464,-1.3612032345200231,30805.80782532373,30817.009630242814,0.0009444386971915642,-0.7483742232360321,6001.8435625946,6011.659073152565
327,6,nd,0.5,0.5,False,counts,0.012342733974101199,3.695725952663066,0.02490522435109073,-0.6038996205305605,30805.80782532373,30817.009630242814,0.0009444386971915642,-0.7483742232360321,6001.8435625946,6011.659073152565
328,6,nd,r0.01,30.827938167588993,False,kde,0.006091332144744719,6.077822080643371,0.07000550033791382,-4.281127176678816,28873.02018144705,28884.221986366134,0.0009879063733356697,-0.7638179884787362,6012.29072090573,6022.106231463695
329,6,nd,r0.01,30.827938167588993,False,counts,0.006091332144744719,6.077822080643371,0.07142247184145414,-0.9783091479268679,28873.02018144705,28884.221986366134,0.0009879063733356697,-0.7638179884787362,6012.29072090573,6022.106231463695
330,6,nd,r0.1,308.2793816758899,False,kde,0.005396299659748944,9.678269923907253,0.18321972195861386,-4.95379581175855,29425.15466936851,29436.356474287593,0.0010380248028020284,-0.823557793580941,6043.526912966358,6053.342423524323
331,6,nd,r0.1,308.2793816758899,False,counts,0.005396299659748944,9.678269923907253,0.18548943350202857,-1.0681177932545827,29425.15466936851,29436.356474287593,0.0010380248028020284,-0.823557793580941,6043.526912966358,6053.342423524323
332,6,nd,r0.2,616.5587633517798,False,kde,0.006594855837053725,12.533793458740789,0.3110211108037667,-5.217051784178042,30063.169917925108,30074.371722844193,0.0013615810702033966,-0.9294360317936418,6187.189572117062,6197.005082675027
333,6,nd,r0.2,616.5587633517798,False,counts,0.006594855837053725,12.533793458740789,0.31371994073849674,-1.1080085417111047,30063.169917925108,30074.371722844193,0.0013615810702033966,-0.9294360317936418,6187.189572117062,6197.005082675027
334,6,nd,r0.5,1541.3969083794495,False,kde,0.012766650156942741,15.841361602730359,0.5050181005315239,-5.393433870755212,30886.050696015198,30897.252500934283,0.0037919310006017883,-1.1108406059081097,6967.717948360821,6977.533458918785
335,6,nd,r0.5,1541.3969083794495,False,counts,0.012766650156942741,15.841361602730359,0.5080532833419191,-1.1354894481574183,30886.050696015198,30897.252500934283,0.0037919310006017883,-1.1108406059081097,6967.717948360821,6977.533458918785
336,6,nd,0.01,0.01,True,kde,0.3658841421013328,7.240580338929205,0.07000550033791386,-4.281127176678817,28873.02018144705,28884.221986366134,0.2240943339070185,-0.45098286288075984,15486.821350641105,15496.63686119907
337,6,nd,0.01,0.01,True,counts,0.3658841421013328,7.240580338929205,0.07142247184145421,-0.9783091479268679,28873.02018144705,28884.221986366134,0.2240943339070185,-0.45098286288075984,15486.821350641105,15496.63686119907
338,6,nd,0.1,0.1,True,kde,0.5916143396253046,5.985143345908144,0.1832197219586139,-4.95379581175855,29425.154669368505,29436.35647428759,0.3270472198612615,-0.7033603140576256,15440.63421187823,15450.449722436195
339,6,nd,0.1,0.1,True,counts,0.5916143396253046,5.985143345908144,0.1854894335020286,-1.0681177932545827,29425.154669368505,29436.35647428759,0.3270472198612615,-0.7033603140576256,15440.63421187823,15450.449722436195
340,6,nd,0.2,0.2,True,kde,0.7308651571714827,3.964964382439767,0.31102111080376665,-5.217051784178042,30063.16991792511,30074.371722844196,0.36366571254613406,-0.8051419793808173,15460.483121699297,15470.298632257261
341,6,nd,0.2,0.2,True,counts,0.7308651571714827,3.964964382439767,0.3137199407384967,-1.1080085417111047,30063.16991792511,30074.371722844196,0.36366571254613406,-0.8051419793808173,15460.483121699297,15470.298632257261
342,6,nd,0.5,0.5,True,kde,0.8380579569952159,3.0037448216327802,0.5050181005315239,-5.393433870755212,30886.050696015198,30897.252500934283,0.474097425533004,-0.991845251442778,15513.337755392107,15523.153265950072
343,6,nd,0.5,0.5,True,counts,0.8380579569952159,3.0037448216327802,0.5080532833419192,-1.1354894481574183,30886.050696015198,30897.252500934283,0.474097425533004,-0.991845251442778,15513.337755392107,15523.153265950072
344,6,nd,r0.01,0.01,True,kde,0.3658841421013328,7.240580338929205,0.07000550033791386,-4.281127176678817,28873.02018144705,28884.221986366134,0.2240943339070185,-0.45098286288075984,15486.821350641105,15496.63686119907
345,6,nd,r0.01,0.01,True,counts,0.3658841421013328,7.240580338929205,0.07142247184145421,-0.9783091479268679,28873.02018144705,28884.221986366134,0.2240943339070185,-0.45098286288075984,15486.821350641105,15496.63686119907
346,6,nd,r0.1,0.1,True,kde,0.5916143396253046,5.985143345908144,0.1832197219586139,-4.95379581175855,29425.154669368505,29436.35647428759,0.3270472198612615,-0.7033603140576256,15440.63421187823,15450.449722436195
347,6,nd,r0.1,0.1,True,counts,0.5916143396253046,5.985143345908144,0.1854894335020286,-1.0681177932545827,29425.154669368505,29436.35647428759,0.3270472198612615,-0.7033603140576256,15440.63421187823,15450.449722436195
348,6,nd,r0.2,0.2,True,kde,0.7308651571714827,3.964964382439767,0.31102111080376665,-5.217051784178042,30063.16991792511,30074.371722844196,0.36366571254613406,-0.8051419793808173,15460.483121699297,15470.298632257261
349,6,nd,r0.2,0.2,True,counts,0.7308651571714827,3.964964382439767,0.3137199407384967,-1.1080085417111047,30063.16991792511,30074.371722844196,0.36366571254613406,-0.8051419793808173,15460.483121699297,15470.298632257261
350,6,nd,r0.5,0.5,True,kde,0.8380579569952159,3.0037448216327802,0.5050181005315239,-5.393433870755212,30886.050696015198,30897.252500934283,0.474097425533004,-0.991845251442778,15513.337755392107,15523.153265950072
351,6,nd,r0.5,0.5,True,counts,0.8380579569952159,3.0037448216327802,0.5080532833419192,-1.1354894481574183,30886.050696015198,30897.252500934283,0.474097425533004,-0.991845251442778,15513.337755392107,15523.153265950072
352,6,kde,0.01,,False,kde,0.005595025240659146,7.218192659040496,0.10011911351656684,-4.566316215044816,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
353,6,kde,0.01,,False,counts,0.005595025240659146,7.218192659040496,0.1018538020152149,-1.0132827458697893,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
354,6,kde,0.1,,False,kde,0.005595025240659146,7.218192659040496,0.10011911351656684,-4.566316215044816,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
355,6,kde,0.1,,False,counts,0.005595025240659146,7.218192659040496,0.1018538020152149,-1.0132827458697893,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
356,6,kde,0.2,,False,kde,0.005595025240659146,7.218192659040496,0.10011911351656684,-4.566316215044816,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
357,6,kde,0.2,,False,counts,0.005595025240659146,7.218192659040496,0.1018538020152149,-1.0132827458697893,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
358,6,kde,0.5,,False,kde,0.005595025240659146,7.218192659040496,0.10011911351656684,-4.566316215044816,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
359,6,kde,0.5,,False,counts,0.005595025240659146,7.218192659040496,0.1018538020152149,-1.0132827458697893,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
360,6,kde,r0.01,,False,kde,0.005595025240659146,7.218192659040496,0.10011911351656684,-4.566316215044816,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
361,6,kde,r0.01,,False,counts,0.005595025240659146,7.218192659040496,0.1018538020152149,-1.0132827458697893,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
362,6,kde,r0.1,,False,kde,0.005595025240659146,7.218192659040496,0.10011911351656684,-4.566316215044816,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
363,6,kde,r0.1,,False,counts,0.005595025240659146,7.218192659040496,0.1018538020152149,-1.0132827458697893,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
364,6,kde,r0.2,,False,kde,0.005595025240659146,7.218192659040496,0.10011911351656684,-4.566316215044816,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
365,6,kde,r0.2,,False,counts,0.005595025240659146,7.218192659040496,0.1018538020152149,-1.0132827458697893,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
366,6,kde,r0.5,,False,kde,0.005595025240659146,7.218192659040496,0.10011911351656684,-4.566316215044816,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
367,6,kde,r0.5,,False,counts,0.005595025240659146,7.218192659040496,0.1018538020152149,-1.0132827458697893,29019.13882764808,29030.340632567164,0.0009543607533741679,-0.7762386418872379,6013.822314160454,6023.637824718418
368,6,kde,0.01,,True,kde,0.4141562362526422,8.147771071435269,0.10011911351656724,-4.566316215044818,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
369,6,kde,0.01,,True,counts,0.4141562362526422,8.147771071435269,0.10185380201521531,-1.0132827458697897,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
370,6,kde,0.1,,True,kde,0.4141562362526422,8.147771071435269,0.10011911351656724,-4.566316215044818,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
371,6,kde,0.1,,True,counts,0.4141562362526422,8.147771071435269,0.10185380201521531,-1.0132827458697897,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
372,6,kde,0.2,,True,kde,0.4141562362526422,8.147771071435269,0.10011911351656724,-4.566316215044818,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
373,6,kde,0.2,,True,counts,0.4141562362526422,8.147771071435269,0.10185380201521531,-1.0132827458697897,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
374,6,kde,0.5,,True,kde,0.4141562362526422,8.147771071435269,0.10011911351656724,-4.566316215044818,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
375,6,kde,0.5,,True,counts,0.4141562362526422,8.147771071435269,0.10185380201521531,-1.0132827458697897,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
376,6,kde,r0.01,,True,kde,0.4141562362526422,8.147771071435269,0.10011911351656724,-4.566316215044818,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
377,6,kde,r0.01,,True,counts,0.4141562362526422,8.147771071435269,0.10185380201521531,-1.0132827458697897,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
378,6,kde,r0.1,,True,kde,0.4141562362526422,8.147771071435269,0.10011911351656724,-4.566316215044818,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
379,6,kde,r0.1,,True,counts,0.4141562362526422,8.147771071435269,0.10185380201521531,-1.0132827458697897,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
380,6,kde,r0.2,,True,kde,0.4141562362526422,8.147771071435269,0.10011911351656724,-4.566316215044818,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
381,6,kde,r0.2,,True,counts,0.4141562362526422,8.147771071435269,0.10185380201521531,-1.0132827458697897,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
382,6,kde,r0.5,,True,kde,0.4141562362526422,8.147771071435269,0.10011911351656724,-4.566316215044818,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
383,6,kde,r0.5,,True,counts,0.4141562362526422,8.147771071435269,0.10185380201521531,-1.0132827458697897,29019.13882764808,29030.340632567164,0.3259505898397935,-0.6938859154075411,15409.18942335583,15419.004933913795
